日期,发布时间,交易时间段,购电量_kWh
2025-05-21,18:00,18:20-18:30,0.0
2025-05-21,18:00,18:30-18:40,0.0
2025-05-21,18:00,18:40-18:50,0.0
2025-05-21,18:00,18:50-19:00,414.73995000000104
2025-05-21,18:00,19:00-19:10,6.74321666666674
2025-05-21,18:00,19:10-19:20,803.5735547007463
2025-05-21,18:00,19:20-19:30,759.5310801408374
2025-05-21,18:00,19:30-19:40,773.1703146624014
2025-05-21,18:00,19:40-19:50,12.21550000000002
2025-05-21,18:00,19:50-20:00,10.601426156335037
2025-05-21,18:00,20:00-20:10,6.880347500997459
2025-05-21,18:00,20:10-20:20,0.0
2025-05-21,18:00,20:20-20:30,30.588333333333253
2025-05-21,18:00,20:30-20:40,16.048431071268283
2025-05-21,18:00,20:40-20:50,835.5917055367578
2025-05-21,18:00,20:50-21:00,818.596209855676
2025-05-21,18:00,21:00-21:10,844.7694145619674
2025-05-21,18:00,21:10-21:20,850.4152223670204
2025-05-21,18:00,21:20-21:30,871.6316666666668
2025-05-21,18:00,21:30-21:40,850.4859824854226
2025-05-21,18:00,21:40-21:50,783.9500002659148
2025-05-21,18:00,21:50-22:00,1502.47
2025-05-21,18:00,22:00-22:10,1490.9768285428709
2025-05-21,18:00,22:10-22:20,1476.5153332817624
2025-05-21,18:00,22:20-22:30,1455.4716666666668
2025-05-21,18:00,22:30-22:40,1487.645304686473
2025-05-21,18:00,22:40-22:50,674.2811322868796
2025-05-21,18:00,22:50-23:00,1455.0416666666667
2025-05-21,18:00,23:00-23:10,646.5741266922206
2025-05-21,18:00,23:10-23:20,631.0576283164769
2025-05-21,18:00,23:20-23:30,922.97
2025-05-21,18:00,23:30-23:40,633.4221189704741
2025-05-21,18:00,23:40-23:50,671.7972666666666
2025-05-21,18:00,23:50-24:00,650.23
2025-05-22,00:00,00:00-00:10,596.4880166666667
2025-05-22,00:00,00:10-00:20,592.49705
2025-05-22,00:00,00:20-00:30,613.4633333333333
2025-05-22,00:00,00:30-00:40,606.9282166666667
2025-05-22,00:00,00:40-00:50,1427.4039666666667
2025-05-22,00:00,00:50-01:00,591.0916666666666
2025-05-22,00:00,01:00-01:10,580.7153333333334
2025-05-22,00:00,01:10-01:20,585.9448166666666
2025-05-22,00:00,01:20-01:30,604.1516666666666
2025-05-22,00:00,01:30-01:40,1430.7850666666668
2025-05-22,00:00,01:40-01:50,615.1211333333334
2025-05-22,00:00,01:50-02:00,651.5016666666667
2025-05-22,00:00,02:00-02:10,631.9174166666667
2025-05-22,00:00,02:10-02:20,1432.2989333333335
2025-05-22,00:00,02:20-02:30,1443.2683333333334
2025-05-22,00:00,02:30-02:40,774.6634746913578
2025-05-22,00:00,02:40-02:50,1478.92075
2025-05-22,00:00,02:50-03:00,1467.1333333333334
2025-05-22,00:00,03:00-03:10,629.2453
2025-05-22,00:00,03:10-03:20,620.9932333333334
2025-05-22,00:00,03:20-03:30,611.6866666666666
2025-05-22,00:00,03:30-03:40,613.6922666666668
2025-05-22,00:00,03:40-03:50,623.8243833333332
2025-05-22,00:00,03:50-04:00,614.0300000000001
2025-05-22,00:00,04:00-04:10,0.0
2025-05-22,00:00,04:10-04:20,0.0
2025-05-22,00:00,04:20-04:30,652.8583333333333
2025-05-22,00:00,04:30-04:40,645.3441333333334
2025-05-22,00:00,04:40-04:50,627.0511666666666
2025-05-22,00:00,04:50-05:00,617.28
2025-05-22,00:00,05:00-05:10,1446.7795944444445
2025-05-22,00:00,05:10-05:20,620.7018833333334
2025-05-22,00:00,05:20-05:30,589.602225
2025-05-22,00:00,05:30-05:40,1320.2142444444446
2025-05-22,00:00,05:40-05:50,516.0713666666667
2025-05-22,00:00,05:50-06:00,0.0
2025-05-22,00:00,06:00-06:10,0.0
2025-05-22,00:00,06:10-06:20,0.0
2025-05-22,00:00,06:20-06:30,0.0
2025-05-22,00:00,06:30-06:40,0.0
2025-05-22,00:00,06:40-06:50,0.0
2025-05-22,00:00,06:50-07:00,0.0
2025-05-22,00:00,07:00-07:10,0.0
2025-05-22,00:00,07:10-07:20,0.0
2025-05-22,00:00,07:20-07:30,0.0
2025-05-22,00:00,07:30-07:40,0.0
2025-05-22,00:00,07:40-07:50,0.0
2025-05-22,00:00,07:50-08:00,0.0
2025-05-22,00:00,08:00-08:10,0.0
2025-05-22,00:00,08:10-08:20,0.0
2025-05-22,00:00,08:20-08:30,0.0
2025-05-22,00:00,08:30-08:40,0.0
2025-05-22,00:00,08:40-08:50,0.0
2025-05-22,00:00,08:50-09:00,0.0
2025-05-22,00:00,09:00-09:10,0.0
2025-05-22,00:00,09:10-09:20,0.0
2025-05-22,00:00,09:20-09:30,0.0
2025-05-22,00:00,09:30-09:40,0.0
2025-05-22,00:00,09:40-09:50,0.0
2025-05-22,00:00,09:50-10:00,0.0
2025-05-22,00:00,10:00-10:10,0.0
2025-05-22,00:00,10:10-10:20,0.0
2025-05-22,00:00,10:20-10:30,0.0
2025-05-22,00:00,10:30-10:40,0.0
2025-05-22,00:00,10:40-10:50,0.0
2025-05-22,00:00,10:50-11:00,0.0
2025-05-22,00:00,11:00-11:10,0.0
2025-05-22,00:00,11:10-11:20,0.0
2025-05-22,00:00,11:20-11:30,0.0
2025-05-22,00:00,11:30-11:40,435.4557666666671
2025-05-22,00:00,11:40-11:50,386.2728027777779
2025-05-22,00:00,11:50-12:00,304.0467333333336
2025-05-22,00:00,12:00-12:10,335.6323638888888
2025-05-22,00:00,12:10-12:20,352.6745821673554
2025-05-22,00:00,12:20-12:30,0.0
2025-05-22,00:00,12:30-12:40,0.0
2025-05-22,00:00,12:40-12:50,0.0
2025-05-22,00:00,12:50-13:00,0.0
2025-05-22,00:00,13:00-13:10,0.0
2025-05-22,00:00,13:10-13:20,0.0
2025-05-22,00:00,13:20-13:30,0.0
2025-05-22,00:00,13:30-13:40,0.0
2025-05-22,00:00,13:40-13:50,0.0
2025-05-22,00:00,13:50-14:00,0.0
2025-05-22,00:00,14:00-14:10,0.0
2025-05-22,00:00,14:10-14:20,0.0
2025-05-22,00:00,14:20-14:30,0.0
2025-05-22,00:00,14:30-14:40,0.0
2025-05-22,00:00,14:40-14:50,0.0
2025-05-22,00:00,14:50-15:00,16.147283333333387
2025-05-22,00:00,15:00-15:10,61.291277777777545
2025-05-22,00:00,15:10-15:20,127.15448888888886
2025-05-22,00:00,15:20-15:30,179.36780833333341
2025-05-22,00:00,15:30-15:40,224.61578333333333
2025-05-22,00:00,15:40-15:50,290.3794472222224
2025-05-22,00:00,15:50-16:00,373.4164499999999
2025-05-22,00:00,16:00-16:10,460.9044916666669
2025-05-22,00:00,16:10-16:20,532.7412777777778
2025-05-22,00:00,16:20-16:30,601.2413833333334
2025-05-22,00:00,16:30-16:40,640.8711166666668
2025-05-22,00:00,16:40-16:50,658.2145305555555
2025-05-22,00:00,16:50-17:00,702.6605999999998
2025-05-22,00:00,17:00-17:10,725.0672916666666
2025-05-22,00:00,17:10-17:20,793.8022388888891
2025-05-22,00:00,17:20-17:30,872.6417250000001
2025-05-22,00:00,17:30-17:40,883.549361111111
2025-05-22,00:00,17:40-17:50,777.8845972222224
2025-05-22,00:00,17:50-18:00,644.78995
2025-05-22,00:00,18:00-18:10,661.0463722222222
2025-05-22,00:00,18:10-18:20,725.2579666666666
2025-05-22,00:00,18:20-18:30,755.5557
2025-05-22,00:00,18:30-18:40,0.0
2025-05-22,00:00,18:40-18:50,0.04160555555540668
2025-05-22,00:00,18:50-19:00,11.544999999999845
2025-05-22,00:00,19:00-19:10,3.520066666666594
2025-05-22,00:00,19:10-19:20,0.0
2025-05-22,00:00,19:20-19:30,781.11
2025-05-22,00:00,19:30-19:40,0.0
2025-05-22,00:00,19:40-19:50,0.0
2025-05-22,00:00,19:50-20:00,795.3083333333334
2025-05-22,00:00,20:00-20:10,397.94907777777877
2025-05-22,00:00,20:10-20:20,10.281733333333364
2025-05-22,00:00,20:20-20:30,0.0
2025-05-22,00:00,20:30-20:40,0.0
2025-05-22,00:00,20:40-20:50,821.8885500000001
2025-05-22,00:00,20:50-21:00,870.3516666666666
2025-05-22,00:00,21:00-21:10,887.3776333333334
2025-05-22,00:00,21:10-21:20,901.2061
2025-05-22,00:00,21:20-21:30,880.4133333333333
2025-05-22,00:00,21:30-21:40,861.2590333333334
2025-05-22,00:00,21:40-21:50,800.8744500000001
2025-05-22,00:00,21:50-22:00,1008.0833333333333
2025-05-22,00:00,22:00-22:10,1505.7324833333334
2025-05-22,00:00,22:10-22:20,680.9575833333334
2025-05-22,00:00,22:20-22:30,665.7316666666667
2025-05-22,00:00,22:30-22:40,1483.7821833333333
2025-05-22,00:00,22:40-22:50,1450.3444833333333
2025-05-22,00:00,22:50-23:00,576.9499999999999
2025-05-22,00:00,23:00-23:10,1433.51745
2025-05-22,00:00,23:10-23:20,1465.8122166666667
2025-05-22,00:00,23:20-23:30,644.9016666666666
2025-05-22,00:00,23:30-23:40,651.45555
2025-05-22,00:00,23:40-23:50,574.0816333333333
2025-05-22,00:00,23:50-24:00,1322.415
2025-05-22,06:00,06:00-06:10,0.0
2025-05-22,06:00,06:10-06:20,0.0
2025-05-22,06:00,06:20-06:30,0.0
2025-05-22,06:00,06:30-06:40,0.0
2025-05-22,06:00,06:40-06:50,0.0
2025-05-22,06:00,06:50-07:00,0.0
2025-05-22,06:00,07:00-07:10,0.0
2025-05-22,06:00,07:10-07:20,0.0
2025-05-22,06:00,07:20-07:30,0.0
2025-05-22,06:00,07:30-07:40,0.0
2025-05-22,06:00,07:40-07:50,0.0
2025-05-22,06:00,07:50-08:00,0.0
2025-05-22,06:00,08:00-08:10,0.0
2025-05-22,06:00,08:10-08:20,0.0
2025-05-22,06:00,08:20-08:30,0.0
2025-05-22,06:00,08:30-08:40,0.0
2025-05-22,06:00,08:40-08:50,0.0
2025-05-22,06:00,08:50-09:00,0.0
2025-05-22,06:00,09:00-09:10,0.0
2025-05-22,06:00,09:10-09:20,0.0
2025-05-22,06:00,09:20-09:30,0.0
2025-05-22,06:00,09:30-09:40,0.0
2025-05-22,06:00,09:40-09:50,0.0
2025-05-22,06:00,09:50-10:00,0.0
2025-05-22,06:00,10:00-10:10,0.0
2025-05-22,06:00,10:10-10:20,0.0
2025-05-22,06:00,10:20-10:30,0.0
2025-05-22,06:00,10:30-10:40,0.0
2025-05-22,06:00,10:40-10:50,0.0
2025-05-22,06:00,10:50-11:00,0.0
2025-05-22,06:00,11:00-11:10,0.0
2025-05-22,06:00,11:10-11:20,0.0
2025-05-22,06:00,11:20-11:30,0.0
2025-05-22,06:00,11:30-11:40,435.4557666666671
2025-05-22,06:00,11:40-11:50,386.2728027777779
2025-05-22,06:00,11:50-12:00,304.0467333333336
2025-05-22,06:00,12:00-12:10,335.6323638888888
2025-05-22,06:00,12:10-12:20,260.88817497189507
2025-05-22,06:00,12:20-12:30,0.0
2025-05-22,06:00,12:30-12:40,0.0
2025-05-22,06:00,12:40-12:50,0.0
2025-05-22,06:00,12:50-13:00,0.0
2025-05-22,06:00,13:00-13:10,0.0
2025-05-22,06:00,13:10-13:20,0.0
2025-05-22,06:00,13:20-13:30,0.0
2025-05-22,06:00,13:30-13:40,0.0
2025-05-22,06:00,13:40-13:50,0.0
2025-05-22,06:00,13:50-14:00,0.0
2025-05-22,06:00,14:00-14:10,0.0
2025-05-22,06:00,14:10-14:20,0.0
2025-05-22,06:00,14:20-14:30,0.0
2025-05-22,06:00,14:30-14:40,0.0
2025-05-22,06:00,14:40-14:50,0.0
2025-05-22,06:00,14:50-15:00,53.88628178631325
2025-05-22,06:00,15:00-15:10,72.41193162949746
2025-05-22,06:00,15:10-15:20,127.15448888888886
2025-05-22,06:00,15:20-15:30,179.36780833333341
2025-05-22,06:00,15:30-15:40,224.61578333333333
2025-05-22,06:00,15:40-15:50,290.3794472222224
2025-05-22,06:00,15:50-16:00,373.4164499999999
2025-05-22,06:00,16:00-16:10,460.9044916666669
2025-05-22,06:00,16:10-16:20,532.7412777777778
2025-05-22,06:00,16:20-16:30,601.2413833333334
2025-05-22,06:00,16:30-16:40,640.8711166666668
2025-05-22,06:00,16:40-16:50,658.2145305555555
2025-05-22,06:00,16:50-17:00,702.6605999999998
2025-05-22,06:00,17:00-17:10,725.0672916666666
2025-05-22,06:00,17:10-17:20,793.8022388888891
2025-05-22,06:00,17:20-17:30,872.6417250000001
2025-05-22,06:00,17:30-17:40,883.549361111111
2025-05-22,06:00,17:40-17:50,777.8845972222224
2025-05-22,06:00,17:50-18:00,644.78995
2025-05-22,06:00,18:00-18:10,661.0463722222222
2025-05-22,06:00,18:10-18:20,725.2579666666666
2025-05-22,06:00,18:20-18:30,755.5557
2025-05-22,06:00,18:30-18:40,0.0
2025-05-22,06:00,18:40-18:50,0.04160555555540668
2025-05-22,06:00,18:50-19:00,11.544999999999845
2025-05-22,06:00,19:00-19:10,3.520066666666594
2025-05-22,06:00,19:10-19:20,0.0
2025-05-22,06:00,19:20-19:30,781.11
2025-05-22,06:00,19:30-19:40,0.0
2025-05-22,06:00,19:40-19:50,0.0
2025-05-22,06:00,19:50-20:00,795.3083333333334
2025-05-22,06:00,20:00-20:10,397.94907777777877
2025-05-22,06:00,20:10-20:20,15.691818281926885
2025-05-22,06:00,20:20-20:30,0.0
2025-05-22,06:00,20:30-20:40,0.0
2025-05-22,06:00,20:40-20:50,821.8885500000001
2025-05-22,06:00,20:50-21:00,870.3516666666666
2025-05-22,06:00,21:00-21:10,887.3776333333334
2025-05-22,06:00,21:10-21:20,901.2061
2025-05-22,06:00,21:20-21:30,880.4133333333333
2025-05-22,06:00,21:30-21:40,861.2590333333334
2025-05-22,06:00,21:40-21:50,800.8744500000001
2025-05-22,06:00,21:50-22:00,1008.0833333333333
2025-05-22,06:00,22:00-22:10,1505.7324833333334
2025-05-22,06:00,22:10-22:20,680.9575833333334
2025-05-22,06:00,22:20-22:30,665.7316666666667
2025-05-22,06:00,22:30-22:40,1483.7821833333333
2025-05-22,06:00,22:40-22:50,1450.3444833333333
2025-05-22,06:00,22:50-23:00,576.9499999999999
2025-05-22,06:00,23:00-23:10,1433.51745
2025-05-22,06:00,23:10-23:20,1465.8122166666667
2025-05-22,06:00,23:20-23:30,644.9016666666666
2025-05-22,06:00,23:30-23:40,651.45555
2025-05-22,06:00,23:40-23:50,574.0816333333333
2025-05-22,06:00,23:50-24:00,1322.415
2025-05-22,12:00,12:00-12:10,0.0
2025-05-22,12:00,12:10-12:20,0.0
2025-05-22,12:00,12:20-12:30,0.0
2025-05-22,12:00,12:30-12:40,0.0
2025-05-22,12:00,12:40-12:50,0.0
2025-05-22,12:00,12:50-13:00,0.0
2025-05-22,12:00,13:00-13:10,0.0
2025-05-22,12:00,13:10-13:20,0.0
2025-05-22,12:00,13:20-13:30,0.0
2025-05-22,12:00,13:30-13:40,0.0
2025-05-22,12:00,13:40-13:50,0.0
2025-05-22,12:00,13:50-14:00,0.0
2025-05-22,12:00,14:00-14:10,0.0
2025-05-22,12:00,14:10-14:20,0.0
2025-05-22,12:00,14:20-14:30,0.0
2025-05-22,12:00,14:30-14:40,0.0
2025-05-22,12:00,14:40-14:50,0.0
2025-05-22,12:00,14:50-15:00,16.147283333333387
2025-05-22,12:00,15:00-15:10,61.291277777777545
2025-05-22,12:00,15:10-15:20,127.15448888888886
2025-05-22,12:00,15:20-15:30,179.36780833333341
2025-05-22,12:00,15:30-15:40,224.61578333333333
2025-05-22,12:00,15:40-15:50,290.3794472222224
2025-05-22,12:00,15:50-16:00,373.4164499999999
2025-05-22,12:00,16:00-16:10,460.9044916666669
2025-05-22,12:00,16:10-16:20,524.6653835386165
2025-05-22,12:00,16:20-16:30,601.2413833333334
2025-05-22,12:00,16:30-16:40,640.8711166666668
2025-05-22,12:00,16:40-16:50,658.2145305555555
2025-05-22,12:00,16:50-17:00,688.936283046933
2025-05-22,12:00,17:00-17:10,676.5746859342844
2025-05-22,12:00,17:10-17:20,757.1433103929558
2025-05-22,12:00,17:20-17:30,857.8713962081188
2025-05-22,12:00,17:30-17:40,883.549361111111
2025-05-22,12:00,17:40-17:50,777.8845972222224
2025-05-22,12:00,17:50-18:00,644.78995
2025-05-22,12:00,18:00-18:10,661.0463722222222
2025-05-22,12:00,18:10-18:20,725.2579666666666
2025-05-22,12:00,18:20-18:30,755.5557
2025-05-22,12:00,18:30-18:40,0.0
2025-05-22,12:00,18:40-18:50,0.04160555555540668
2025-05-22,12:00,18:50-19:00,11.544999999999845
2025-05-22,12:00,19:00-19:10,3.520066666666594
2025-05-22,12:00,19:10-19:20,0.0
2025-05-22,12:00,19:20-19:30,781.11
2025-05-22,12:00,19:30-19:40,0.0
2025-05-22,12:00,19:40-19:50,0.0
2025-05-22,12:00,19:50-20:00,795.3083333333334
2025-05-22,12:00,20:00-20:10,397.94907777777877
2025-05-22,12:00,20:10-20:20,23.418036744053325
2025-05-22,12:00,20:20-20:30,2.8139514611958703
2025-05-22,12:00,20:30-20:40,0.0
2025-05-22,12:00,20:40-20:50,821.8885500000001
2025-05-22,12:00,20:50-21:00,873.8262361422644
2025-05-22,12:00,21:00-21:10,916.4863162036125
2025-05-22,12:00,21:10-21:20,901.8361598355758
2025-05-22,12:00,21:20-21:30,880.4133333333333
2025-05-22,12:00,21:30-21:40,861.2590333333334
2025-05-22,12:00,21:40-21:50,800.8744500000001
2025-05-22,12:00,21:50-22:00,1008.0833333333333
2025-05-22,12:00,22:00-22:10,1505.7324833333334
2025-05-22,12:00,22:10-22:20,689.6605794635856
2025-05-22,12:00,22:20-22:30,674.079717226267
2025-05-22,12:00,22:30-22:40,1483.7821833333333
2025-05-22,12:00,22:40-22:50,1450.3444833333333
2025-05-22,12:00,22:50-23:00,579.7393578237287
2025-05-22,12:00,23:00-23:10,1433.51745
2025-05-22,12:00,23:10-23:20,1465.8122166666667
2025-05-22,12:00,23:20-23:30,644.9016666666666
2025-05-22,12:00,23:30-23:40,651.45555
2025-05-22,12:00,23:40-23:50,594.2865763865212
2025-05-22,12:00,23:50-24:00,1322.415
2025-05-22,18:00,18:00-18:10,661.0463722222222
2025-05-22,18:00,18:10-18:20,725.2579666666666
2025-05-22,18:00,18:20-18:30,755.5557
2025-05-22,18:00,18:30-18:40,0.0
2025-05-22,18:00,18:40-18:50,0.04160555555540668
2025-05-22,18:00,18:50-19:00,11.544999999999845
2025-05-22,18:00,19:00-19:10,3.520066666666594
2025-05-22,18:00,19:10-19:20,0.0
2025-05-22,18:00,19:20-19:30,781.11
2025-05-22,18:00,19:30-19:40,0.0
2025-05-22,18:00,19:40-19:50,0.0
2025-05-22,18:00,19:50-20:00,767.0826750526694
2025-05-22,18:00,20:00-20:10,397.94907777777877
2025-05-22,18:00,20:10-20:20,10.281733333333364
2025-05-22,18:00,20:20-20:30,0.0
2025-05-22,18:00,20:30-20:40,0.0
2025-05-22,18:00,20:40-20:50,821.8885500000001
2025-05-22,18:00,20:50-21:00,870.3516666666666
2025-05-22,18:00,21:00-21:10,887.3776333333334
2025-05-22,18:00,21:10-21:20,882.3589614783267
2025-05-22,18:00,21:20-21:30,880.4133333333333
2025-05-22,18:00,21:30-21:40,861.2590333333334
2025-05-22,18:00,21:40-21:50,797.0764253096049
2025-05-22,18:00,21:50-22:00,1008.0833333333333
2025-05-22,18:00,22:00-22:10,1505.7324833333334
2025-05-22,18:00,22:10-22:20,680.9575833333334
2025-05-22,18:00,22:20-22:30,665.7316666666667
2025-05-22,18:00,22:30-22:40,1478.7015733053736
2025-05-22,18:00,22:40-22:50,1439.019388069939
2025-05-22,18:00,22:50-23:00,576.9499999999999
2025-05-22,18:00,23:00-23:10,1433.51745
2025-05-22,18:00,23:10-23:20,1463.7218421895445
2025-05-22,18:00,23:20-23:30,644.9016666666666
2025-05-22,18:00,23:30-23:40,651.45555
2025-05-22,18:00,23:40-23:50,574.0816333333333
2025-05-22,18:00,23:50-24:00,1322.415
2025-05-23,00:00,00:00-00:10,433.12556666666666
2025-05-23,00:00,00:10-00:20,461.2557833333333
2025-05-23,00:00,00:20-00:30,493.2083333333333
2025-05-23,00:00,00:30-00:40,481.27798333333334
2025-05-23,00:00,00:40-00:50,456.09099999999995
2025-05-23,00:00,00:50-01:00,439.48333333333335
2025-05-23,00:00,01:00-01:10,0.0
2025-05-23,00:00,01:10-01:20,50.739391666667416
2025-05-23,00:00,01:20-01:30,477.7483333333333
2025-05-23,00:00,01:30-01:40,476.19928333333337
2025-05-23,00:00,01:40-01:50,0.0
2025-05-23,00:00,01:50-02:00,439.9033333333334
2025-05-23,00:00,02:00-02:10,457.3899166666667
2025-05-23,00:00,02:10-02:20,455.26911666666666
2025-05-23,00:00,02:20-02:30,0.0
2025-05-23,00:00,02:30-02:40,0.0
2025-05-23,00:00,02:40-02:50,448.66560000000004
2025-05-23,00:00,02:50-03:00,429.53833333333336
2025-05-23,00:00,03:00-03:10,452.60908333333344
2025-05-23,00:00,03:10-03:20,451.27618333333334
2025-05-23,00:00,03:20-03:30,421.24666666666667
2025-05-23,00:00,03:30-03:40,427.90085
2025-05-23,00:00,03:40-03:50,0.0
2025-05-23,00:00,03:50-04:00,0.0
2025-05-23,00:00,04:00-04:10,0.0
2025-05-23,00:00,04:10-04:20,432.2179333333333
2025-05-23,00:00,04:20-04:30,470.43666666666667
2025-05-23,00:00,04:30-04:40,477.67744999999996
2025-05-23,00:00,04:40-04:50,476.02669999999995
2025-05-23,00:00,04:50-05:00,491.3433333333333
2025-05-23,00:00,05:00-05:10,0.0
2025-05-23,00:00,05:10-05:20,482.3412277777779
2025-05-23,00:00,05:20-05:30,1271.1244666666666
2025-05-23,00:00,05:30-05:40,1195.8503333333333
2025-05-23,00:00,05:40-05:50,0.0
2025-05-23,00:00,05:50-06:00,0.0
2025-05-23,00:00,06:00-06:10,0.0
2025-05-23,00:00,06:10-06:20,0.0
2025-05-23,00:00,06:20-06:30,0.0
2025-05-23,00:00,06:30-06:40,0.0
2025-05-23,00:00,06:40-06:50,0.0
2025-05-23,00:00,06:50-07:00,0.0
2025-05-23,00:00,07:00-07:10,0.0
2025-05-23,00:00,07:10-07:20,0.0
2025-05-23,00:00,07:20-07:30,0.0
2025-05-23,00:00,07:30-07:40,0.0
2025-05-23,00:00,07:40-07:50,0.0
2025-05-23,00:00,07:50-08:00,0.0
2025-05-23,00:00,08:00-08:10,0.0
2025-05-23,00:00,08:10-08:20,0.0
2025-05-23,00:00,08:20-08:30,0.0
2025-05-23,00:00,08:30-08:40,0.0
2025-05-23,00:00,08:40-08:50,0.0
2025-05-23,00:00,08:50-09:00,0.0
2025-05-23,00:00,09:00-09:10,0.0
2025-05-23,00:00,09:10-09:20,0.0
2025-05-23,00:00,09:20-09:30,0.0
2025-05-23,00:00,09:30-09:40,0.0
2025-05-23,00:00,09:40-09:50,0.0
2025-05-23,00:00,09:50-10:00,0.0
2025-05-23,00:00,10:00-10:10,0.0
2025-05-23,00:00,10:10-10:20,0.0
2025-05-23,00:00,10:20-10:30,0.0
2025-05-23,00:00,10:30-10:40,0.0
2025-05-23,00:00,10:40-10:50,0.0
2025-05-23,00:00,10:50-11:00,0.0
2025-05-23,00:00,11:00-11:10,0.0
2025-05-23,00:00,11:10-11:20,0.0
2025-05-23,00:00,11:20-11:30,0.0
2025-05-23,00:00,11:30-11:40,0.0
2025-05-23,00:00,11:40-11:50,0.0
2025-05-23,00:00,11:50-12:00,0.0
2025-05-23,00:00,12:00-12:10,0.0
2025-05-23,00:00,12:10-12:20,0.0
2025-05-23,00:00,12:20-12:30,0.0
2025-05-23,00:00,12:30-12:40,0.0
2025-05-23,00:00,12:40-12:50,0.0
2025-05-23,00:00,12:50-13:00,0.0
2025-05-23,00:00,13:00-13:10,0.0
2025-05-23,00:00,13:10-13:20,0.0
2025-05-23,00:00,13:20-13:30,0.0
2025-05-23,00:00,13:30-13:40,0.0
2025-05-23,00:00,13:40-13:50,0.0
2025-05-23,00:00,13:50-14:00,0.0
2025-05-23,00:00,14:00-14:10,0.0
2025-05-23,00:00,14:10-14:20,0.0
2025-05-23,00:00,14:20-14:30,0.0
2025-05-23,00:00,14:30-14:40,0.0
2025-05-23,00:00,14:40-14:50,0.0
2025-05-23,00:00,14:50-15:00,0.0
2025-05-23,00:00,15:00-15:10,0.0
2025-05-23,00:00,15:10-15:20,0.0
2025-05-23,00:00,15:20-15:30,0.0
2025-05-23,00:00,15:30-15:40,0.0
2025-05-23,00:00,15:40-15:50,0.0
2025-05-23,00:00,15:50-16:00,0.0
2025-05-23,00:00,16:00-16:10,0.0
2025-05-23,00:00,16:10-16:20,0.0
2025-05-23,00:00,16:20-16:30,22.31717499999998
2025-05-23,00:00,16:30-16:40,76.66612222222223
2025-05-23,00:00,16:40-16:50,57.83976666666664
2025-05-23,00:00,16:50-17:00,52.849366666666505
2025-05-23,00:00,17:00-17:10,98.80962222222213
2025-05-23,00:00,17:10-17:20,159.4134
2025-05-23,00:00,17:20-17:30,207.6185333333334
2025-05-23,00:00,17:30-17:40,277.67565
2025-05-23,00:00,17:40-17:50,293.6322
2025-05-23,00:00,17:50-18:00,289.8598
2025-05-23,00:00,18:00-18:10,0.0
2025-05-23,00:00,18:10-18:20,0.0
2025-05-23,00:00,18:20-18:30,0.0
2025-05-23,00:00,18:30-18:40,0.0
2025-05-23,00:00,18:40-18:50,0.0
2025-05-23,00:00,18:50-19:00,0.0
2025-05-23,00:00,19:00-19:10,0.0
2025-05-23,00:00,19:10-19:20,0.0
2025-05-23,00:00,19:20-19:30,0.0
2025-05-23,00:00,19:30-19:40,0.0
2025-05-23,00:00,19:40-19:50,0.0
2025-05-23,00:00,19:50-20:00,67.0547499999999
2025-05-23,00:00,20:00-20:10,0.0
2025-05-23,00:00,20:10-20:20,0.0
2025-05-23,00:00,20:20-20:30,0.0
2025-05-23,00:00,20:30-20:40,0.0
2025-05-23,00:00,20:40-20:50,550.0753500000001
2025-05-23,00:00,20:50-21:00,572.7566666666667
2025-05-23,00:00,21:00-21:10,627.9956000000001
2025-05-23,00:00,21:10-21:20,665.6562166666666
2025-05-23,00:00,21:20-21:30,632.88
2025-05-23,00:00,21:30-21:40,620.5007333333334
2025-05-23,00:00,21:40-21:50,601.0684166666667
2025-05-23,00:00,21:50-22:00,510.50333333333333
2025-05-23,00:00,22:00-22:10,1318.6202
2025-05-23,00:00,22:10-22:20,1312.7479666666668
2025-05-23,00:00,22:20-22:30,1313.5333333333333
2025-05-23,00:00,22:30-22:40,1310.9346666666668
2025-05-23,00:00,22:40-22:50,1330.6658833333333
2025-05-23,00:00,22:50-23:00,512.7383333333333
2025-05-23,00:00,23:00-23:10,518.8438500000001
2025-05-23,00:00,23:10-23:20,814.9299666666666
2025-05-23,00:00,23:20-23:30,461.67333333333335
2025-05-23,00:00,23:30-23:40,534.7243
2025-05-23,00:00,23:40-23:50,1363.9179833333333
2025-05-23,00:00,23:50-24:00,480.1016666666667
2025-05-23,06:00,06:00-06:10,0.0
2025-05-23,06:00,06:10-06:20,0.0
2025-05-23,06:00,06:20-06:30,0.0
2025-05-23,06:00,06:30-06:40,0.0
2025-05-23,06:00,06:40-06:50,0.0
2025-05-23,06:00,06:50-07:00,0.0
2025-05-23,06:00,07:00-07:10,0.0
2025-05-23,06:00,07:10-07:20,0.0
2025-05-23,06:00,07:20-07:30,0.0
2025-05-23,06:00,07:30-07:40,0.0
2025-05-23,06:00,07:40-07:50,0.0
2025-05-23,06:00,07:50-08:00,0.0
2025-05-23,06:00,08:00-08:10,0.0
2025-05-23,06:00,08:10-08:20,0.0
2025-05-23,06:00,08:20-08:30,0.0
2025-05-23,06:00,08:30-08:40,0.0
2025-05-23,06:00,08:40-08:50,0.0
2025-05-23,06:00,08:50-09:00,0.0
2025-05-23,06:00,09:00-09:10,0.0
2025-05-23,06:00,09:10-09:20,0.0
