date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,spill_energy,ending_inventory,projection_count,planned_energy,adjusted_energy
2025-07-13,64246.28231755415,0.0,0.0,2.4846201540640322e-11,64246.28231755418,6.551204023708124e-12,16065.456361549706,5983.466225850774,0,84197.1327342304,84197.1327342304
2025-07-14,67554.88255011197,0.0,0.0,4.093170247188027e-11,67554.882550112,7.013056801952189e-12,14071.808123363659,5220.0,0,88876.00966011298,88876.00966011298
2025-07-15,60764.31937924771,0.0,0.0,6.020989218313844e-11,60764.31937924778,1.3802292642139946e-11,5189.936565073345,3756.682346340451,0,80143.34106089795,80143.34106089795
2025-07-16,66455.25834999024,0.0,0.0,3.1667951816416465e-11,66455.25834999028,6.650680006714538e-12,8882.78237280795,6210.0,0,87565.64408656876,87565.64408656876
2025-07-17,64540.716658947305,0.0,0.0,4.806710585114615e-11,64540.716658947356,9.14823772291129e-12,8983.044837947258,4650.0,0,84229.0679460105,84229.0679460105
2025-07-18,28254.69046529317,0.0,0.0,1.109202685256605e-11,28254.69046529318,2.5011104298755527e-12,13242.72555702546,4320.0,0,47611.2291574508,47611.2291574508
2025-07-19,26202.986710282723,0.0,0.0,1.9537992557161488e-11,26202.98671028274,4.547473508864641e-12,14142.693645229987,5187.913902171718,0,45770.36192464712,45770.36192464712
2025-07-20,59948.679545487066,0.0,0.0,5.740355368821781e-11,59948.679545487124,1.1977530078866039e-11,4759.992309942538,5063.588497083271,0,80741.88647799974,80741.88647799974
2025-07-21,66682.93050425807,0.0,0.0,6.29201517554634e-11,66682.93050425813,1.333155807969888e-11,7568.734524542187,5940.0,0,86943.48453989624,86943.48453989624
2025-07-22,65293.529302493065,0.0,0.0,5.115425594226508e-11,65293.52930249311,9.652723065300961e-12,8028.522773203913,5700.0,0,85333.81076005616,85333.81076005616
2025-07-23,61234.00642622952,0.0,0.0,349.41911236708097,61583.425538596595,40.74603735908984,6625.2493283004205,2295.0077470402734,0,81021.80307020884,81021.80307020884
2025-07-24,61538.83778496827,0.0,0.0,7.233858134725323e-11,61538.837784968346,1.5200285474747943e-11,3926.7646297014103,2926.0375361364972,0,82143.52116882453,82143.52116882453
2025-07-25,24935.763743234347,0.0,0.0,1.684742301222286e-11,24935.76374323436,4.718003765447065e-12,13215.983233207433,3157.887177835571,0,43384.73849101407,43384.73849101407
2025-07-26,31776.329833526524,0.0,0.0,1.4493934941128825e-11,31776.329833526535,3.126388037344441e-12,15528.5596556779,10608.637779683255,0,55453.63408492161,55453.63408492161
2025-07-27,61216.76852916362,0.0,0.0,3.336858434010992e-11,61216.76852916366,6.0467186813184526e-12,6578.363905822784,4800.0,0,78496.5922140264,78496.5922140264
2025-07-28,59848.622248316984,0.0,0.0,1757.2920263343742,61605.91427465137,335.24839413400605,405.0580842001986,1760.6138911336295,0,78735.1393513494,78735.1393513494
2025-07-29,62588.76484529182,0.0,0.0,32.79199371105065,62621.55683900288,3.8228704319464777,3129.179276425165,2629.108564362007,0,84094.79504699496,84094.79504699496
2025-07-30,69280.58261348719,0.0,0.0,5.2978979425688527e-11,69280.58261348723,1.1020517831639154e-11,8814.967832301045,7500.0,0,91963.7160655191,91963.7160655191
2025-07-31,66066.45736873537,0.0,0.0,5.62457138642003e-11,66066.45736873543,1.013944483929663e-11,10492.462408165526,5010.0,0,86503.74983769812,86503.74983769812
2025-08-01,27636.797870216134,0.0,0.0,1.8591663319966758e-11,27636.797870216156,3.865352482534945e-12,21571.109663839772,4723.506143916363,0,46406.12641095243,46406.12641095243
2025-08-02,26256.70772395517,0.0,0.0,2.5601309516787298e-11,26256.707723955195,6.252776074688882e-12,18683.568099470333,7638.445656471554,0,47143.331592232025,47143.331592232025
2025-08-03,55307.27649575723,0.0,0.0,736.9000444118419,56044.17654016907,88.71574851832514,13835.194146880334,2253.0147663606917,0,74957.83340591638,74957.83340591638
2025-08-04,59972.32980622322,0.0,0.0,3.100299750258273e-11,59972.32980622325,7.190692485892214e-12,12797.413120884772,2642.755138739361,0,82819.6963292824,82819.6963292824
2025-08-05,57931.616622250316,0.0,0.0,4.204612480407377e-11,57931.61662225037,9.137579581874888e-12,9375.2904934384,3859.4222522932814,0,79413.8806053315,79413.8806053315
2025-08-06,54871.416899753815,0.0,0.0,1083.6872608250949,55955.10416057891,178.38068656088592,4540.94425848689,1364.7344363940974,0,73321.72630536542,73321.72630536542
2025-08-07,54658.335088767504,0.0,0.0,4.076417781107012e-11,54658.33508876754,9.443112958251731e-12,7207.109755147025,1583.9572228588474,0,74787.36006715831,74787.36006715831
2025-08-08,23515.59074511083,0.0,0.0,204.8568668917048,23720.447612002536,72.64581666667434,21971.164264587584,3242.258316921223,0,42710.51534996633,42710.51534996633
2025-08-09,24376.747757730114,0.0,0.0,273.8078307776531,24650.55558850777,74.13036404788906,17808.812611417492,7362.102139704571,0,44684.73074288784,44684.73074288784
2025-08-10,51735.66876469379,0.0,0.0,6.481876368980011e-11,51735.668764693866,1.7109869077103212e-11,2421.0911767516736,3618.5694149904466,0,67362.36639877546,67362.36639877546
2025-08-11,52446.76353528199,0.0,0.0,107.81490796436916,52554.57844324636,12.94703555935395,5171.262640407113,2382.158217525394,0,72322.30244284992,72322.30244284992
2025-08-12,53577.53584871463,0.0,0.0,3081.0150144248373,56658.55086313948,422.7558578991185,2327.00482304749,1649.501832452126,0,72855.24025975293,72855.24025975293
2025-08-13,54419.274224739915,0.0,0.0,96.27177083338906,54515.54599557331,11.708333333345507,2852.15113028335,3388.759233376991,0,74782.03833426065,74782.03833426065
2025-08-14,52027.25541321694,0.0,0.0,540.1583323468122,52567.413745563754,63.083469314276655,2407.4060817217883,1693.8573856605265,0,70665.193293033,70665.193293033
2025-08-15,22057.13211911518,0.0,0.0,311.58175459235315,22368.713873707537,113.79105138192384,19510.668426157805,1576.7374790935949,0,39671.46018730065,39671.46018730065
2025-08-16,24893.09289635525,0.0,0.0,3.209220800215462e-11,24893.092896355287,9.07718344933528e-12,19983.843231974402,6654.054635890499,0,45653.7434729333,45653.7434729333
2025-08-17,50771.170263266875,0.0,0.0,657.4052636475523,51428.57552691443,78.79098784890162,6445.882705165552,1798.7750351304837,0,68502.65712537048,68502.65712537048
2025-08-18,53355.48117160353,0.0,0.0,95.46616259045203,53450.94733419399,11.28332753930634,3621.186819018897,2691.035917483092,0,73063.08382441461,73063.08382441461
2025-08-19,53676.40533109099,0.0,0.0,177.5011665991561,53853.90649769014,21.10973022527287,4117.334083556901,3282.873964331607,0,72624.19495675295,72624.19495675295
2025-08-20,53335.86685707088,0.0,0.0,10396.55017441698,63732.41703148786,2984.101457884861,80.65854056146645,2916.915235341495,0,71613.4164005256,71613.4164005256
2025-08-21,53104.52780427596,0.0,0.0,6.201294056040752e-11,53104.52780427602,1.4559020655724453e-11,3651.1654283024095,1681.1892775498332,0,71909.19848880677,71909.19848880677
2025-08-22,23061.28490250346,0.0,0.0,2178.7997376966487,25240.084640200104,396.48774760425664,16879.35178318697,1515.2885179287543,0,40693.9766396488,40693.9766396488
2025-08-23,25303.48675960003,0.0,0.0,285.7554281671302,25589.24218776716,77.74178960005239,14649.231993046093,7967.557143471449,0,47457.83444282159,47457.83444282159
2025-08-24,52511.948934450586,0.0,0.0,7.399522239381894e-11,52511.94893445066,1.680788841440517e-11,5805.951377856263,5161.447846941139,0,70593.81756557409,70593.81756557409
2025-08-25,54128.43392505976,0.0,0.0,2629.103074019223,56757.536999078984,517.4605787116573,651.4618531906407,3672.918982639853,0,73293.96414458714,73293.96414458714
2025-08-26,53404.01495996359,0.0,0.0,165.74813308389113,53569.76309304748,23.31033444679194,4928.950101804094,2490.0,0,73022.35606555289,73022.35606555289
2025-08-27,56410.90262183641,0.0,0.0,4.404883569009144e-11,56410.90262183646,9.421796676178928e-12,5921.966758659076,1866.0383617824698,0,77364.17822004693,77364.17822004693
2025-08-28,54170.000053349504,0.0,0.0,5883.502200717167,60053.50225406667,2136.133822037545,1040.966232893291,1747.5114114769765,0,73624.77133084578,73624.77133084578
2025-08-29,24355.176232985144,0.0,0.0,719.6235544000195,25074.799787385164,236.97680000000463,16197.00934648903,3516.169893846548,0,43652.81967935278,43652.81967935278
2025-08-30,26137.229410171505,0.0,0.0,106.32590936775622,26243.555319539264,50.922370386841195,19822.615746290085,8969.804549091203,0,47947.70501263089,47947.70501263089
2025-08-31,52693.26941057832,0.0,0.0,3.7456487689269126e-11,52693.269410578345,1.1176837233506376e-11,5587.117776516398,3493.308052251894,0,70642.11697810216,70642.11697810216
2025-09-01,49888.8719780992,0.0,0.0,8.035627274693981e-12,49888.87197809921,2.0463630789890885e-12,18049.842005955248,4170.0,0,76041.99639892639,76041.99639892639
2025-09-02,47662.23125199822,0.0,0.0,2.659606046506724e-11,47662.23125199825,5.929479129918036e-12,14122.535476174407,4560.0,0,72402.69797667644,72402.69797667644
2025-09-03,48689.376226187305,0.0,0.0,2.299414347817219e-11,48689.37622618733,5.314859663485549e-12,12471.721079433608,4770.0,0,72121.0058151868,72121.0058151868
2025-09-04,49870.71590539245,0.0,0.0,2.7327615725880605e-11,49870.71590539247,5.7553961596568115e-12,17327.53744964759,4470.0,0,74229.39116028525,74229.39116028525
2025-09-05,19144.420699693506,0.0,0.0,6.962125098652904e-12,19144.420699693514,1.7621459846850485e-12,28232.392458937466,4920.0,0,39097.09783104255,39097.09783104255
2025-09-06,21486.02006672263,0.0,0.0,101.97267780001134,21587.992744522642,36.0934333333364,28365.430590815915,8730.0,0,43948.99270729891,43948.99270729891
2025-09-07,45403.548678970845,0.0,0.0,9.637659559302848e-12,45403.54867897085,2.5579538487363607e-12,12305.987788091095,4363.858697645595,0,66521.36247587229,66521.36247587229
2025-09-08,41155.24257378313,0.0,0.0,5117.968310041824,46273.210883824955,795.4564450009525,460.6753761508656,4698.728086269892,0,63347.48544644429,63347.48544644429
2025-09-09,42423.46843263793,0.0,0.0,554.2755581533609,42977.74399079129,89.38872705554054,7697.927706118106,6394.716913496668,0,66731.71104065198,66731.71104065198
2025-09-10,40073.60416044106,0.0,0.0,9598.788850933684,49672.393011374734,2440.41255825892,54.28173364684335,2357.1473955261977,0,59050.39680149339,59050.39680149339
2025-09-11,40491.8971034804,0.0,0.0,5.054793916769995e-11,40491.897103480456,1.5234036254696548e-11,4807.8230961268255,2052.1116565799216,0,62350.62801933928,62350.62801933928
2025-09-12,15656.823398289185,0.0,0.0,321.21387831668835,15978.037276605875,111.22090000000773,17201.08221187279,3667.710182351004,0,33830.83950485162,33830.83950485162
2025-09-13,17213.42919836458,0.0,0.0,3.3253627407248127e-11,17213.429198364614,1.0800249583553523e-11,21330.143796094024,9657.615808675127,0,39401.707048782046,39401.707048782046
2025-09-14,39986.85488775662,0.0,0.0,7.317051853306111e-11,39986.854887756694,2.119548980772379e-11,1568.227948330395,3638.1650358617458,0,59514.99895617878,59514.99895617878
2025-09-15,42496.70572889219,0.0,0.0,7.876615533364554,42504.58234442555,1.171766666675353,5483.773806603302,4013.3904423249373,0,65501.72103832502,65501.72103832502
2025-09-16,42643.822568196236,0.0,0.0,7.947844515854286e-11,42643.82256819631,2.255617914670438e-11,328.8681307232557,4112.777221924951,0,63728.20359085573,63728.20359085573
2025-09-17,45450.50134821191,0.0,0.0,4.828791944078148e-11,45450.501348211954,1.3232082096692466e-11,3096.2143275705553,6771.13615703239,0,70103.75654871206,70103.75654871206
2025-09-18,40793.681504363194,0.0,0.0,5.4926976578162365e-11,40793.681504363245,1.495278900698338e-11,2805.012287342509,1905.304152659821,0,60545.32499349046,60545.32499349046
2025-09-19,15769.775266810117,0.0,0.0,2.681727551134827e-11,15769.775266810142,8.753886504564434e-12,13852.980921981016,2826.8235504766367,0,34945.02328382766,34945.02328382766
2025-09-20,17760.311232067957,0.0,0.0,734.7286724933891,18495.039904561345,248.18629285504437,14182.713387913329,10020.0,0,41015.74087644131,41015.74087644131
2025-09-21,44300.58302018763,0.0,0.0,58.02559500004994,44358.60861518768,8.44500000001657,7262.830965536782,6242.367354046434,0,65963.10064572078,65963.10064572078
2025-09-22,43403.95667207834,0.0,0.0,7.637187415809876e-11,43403.95667207841,2.0509816067715292e-11,2470.835350507309,3239.7341717165036,0,63594.85228369167,63594.85228369167
2025-09-23,46115.596053920744,0.0,0.0,4.421254118369688e-11,46115.59605392079,1.190958442975898e-11,3856.7034788775013,2840.6624054987265,0,69912.16001035942,69912.16001035942
2025-09-24,43841.05044635031,0.0,0.0,791.9224882263214,44632.97293457663,159.42577638616442,1354.8433572911542,3121.8116728509713,0,66972.92592876218,66972.92592876218
2025-09-25,45464.20275594313,0.0,0.0,5.183018814136631e-11,45464.20275594319,1.482902689531329e-11,4883.946954545062,2176.015977675313,0,68436.06294995837,68436.06294995837
2025-09-26,15893.292892996149,0.0,0.0,2.974570634250995e-11,15893.292892996178,9.094947017729282e-12,12610.057017956078,3525.1147194519344,0,35603.498033966236,35603.498033966236
2025-09-27,18835.151025677376,0.0,0.0,5163.017217401572,23998.16824307895,1008.8361891314696,14916.699725016106,9764.891171780513,0,42223.58220262387,42223.58220262387
2025-09-28,44189.928860085114,0.0,0.0,5.716287310164603e-11,44189.92886008517,1.584232744988867e-11,1776.3603157375078,5588.50921490172,0,64700.69649243547,64700.69649243547
2025-09-29,45624.57772434058,0.0,0.0,91.67569350764902,45716.25341784823,16.105114476909748,3208.6438127820775,3603.3391189268514,0,67939.95235797596,67939.95235797596
2025-09-30,48846.104141365984,0.0,0.0,5.332122565704367e-11,48846.10414136603,1.5662138252992008e-11,1926.243682959181,5093.193854137184,0,73013.33036857039,73013.33036857039
2025-10-01,44810.35948508387,0.0,0.0,5.414895554167742e-11,44810.35948508392,1.539746108392137e-11,14310.860241813214,7093.926551940932,0,70104.69749754094,70104.69749754094
2025-10-02,41446.54308658025,0.0,0.0,3.6257148394724935e-11,41446.54308658029,9.634959496906959e-12,10145.827522086092,5501.998000887213,0,64026.15895093229,64026.15895093229
2025-10-03,14302.980450210305,0.0,0.0,2.5009512683027423e-11,14302.980450210329,7.617018127348274e-12,20089.80816033478,7283.7969695472,0,33512.374969623655,33512.374969623655
2025-10-04,16381.765015311757,0.0,0.0,1.8066007356765115e-11,16381.765015311774,6.245670647331281e-12,17655.056231542898,9990.0,0,37274.1528557146,37274.1528557146
2025-10-05,41249.7829783492,0.0,0.0,6.115511297366538e-11,41249.78297834926,1.581668129801983e-11,8132.8802105637,5730.0,0,62067.0481956914,62067.0481956914
2025-10-06,41945.43270032275,0.0,0.0,5.528004543009501e-11,41945.43270032281,1.3955059330328368e-11,3658.928544100012,3960.0,0,63169.02960916249,63169.02960916249
2025-10-07,44646.00275312429,0.0,0.0,3.8859644391209264e-11,44646.002753124325,9.162448577626492e-12,6067.676521597552,5520.0,0,69558.35838109834,69558.35838109834
2025-10-08,39900.48111640781,0.0,0.0,1762.5732914378066,41663.05440784562,402.76817929564277,2054.561985300914,6675.230971990937,0,63801.918100332405,63801.918100332405
2025-10-09,38796.880004360166,0.0,0.0,4.528865904518397e-11,38796.88000436021,1.1749712314212957e-11,5885.180375919715,1497.1049484398288,0,60118.44796638691,60118.44796638691
2025-10-10,14217.018903644708,0.0,0.0,2.5237870460159683e-11,14217.018903644734,8.732570222491631e-12,18810.263760419646,4844.723889113469,0,35600.861577424555,35600.861577424555
2025-10-11,15428.385205508515,0.0,0.0,3.289832761765865e-11,15428.385205508548,1.1368683772161603e-11,14804.251428610638,10181.06278828517,0,38634.692642794835,38634.692642794835
2025-10-12,39469.70562303762,0.0,0.0,66.7636548237984,39536.46927786141,13.292912856910188,1945.713450158564,7947.911364147185,0,62059.598181284055,62059.598181284055
2025-10-13,41328.97778586054,0.0,0.0,5.758770171837569e-11,41328.977785860596,1.5482726212212583e-11,4454.93855262857,7775.009759064679,0,65314.45386515686,65314.45386515686
2025-10-14,40321.91368757547,0.0,0.0,1782.0503653516307,42103.9640529271,318.2708104885586,564.3626931092555,6085.895515344597,0,63574.68049594819,63574.68049594819
2025-10-15,42177.34687477043,0.0,0.0,17.892626680138356,42195.23950145057,3.815872612530689,262.4048944350543,6452.732620550191,0,66586.38399484524,66586.38399484524
2025-10-16,40801.79232816031,0.0,0.0,5951.935741043167,46753.72806920347,1151.2437618645602,641.8327910297133,1424.8587903583953,0,61438.30208463431,61438.30208463431
2025-10-17,15831.546006161803,0.0,0.0,1.93228117950639e-11,15831.546006161821,6.764366844436154e-12,13381.012030277761,6334.612337113301,0,38299.52313677265,38299.52313677265
2025-10-18,14437.45711468845,0.0,0.0,3.4874034327003754e-11,14437.457114688486,1.1766587704187259e-11,12909.548609275236,8256.103052164895,0,34801.99542217507,34801.99542217507
2025-10-19,43436.5729202145,0.0,0.0,3949.4463245306533,47386.019244745155,680.3435494567656,1815.559816176433,5725.695488009934,0,66663.5779690532,66663.5779690532
2025-10-20,45499.54041384015,0.0,0.0,2990.518529772618,48490.05894361277,562.868947930434,885.3820087457502,8021.1524851791955,0,71510.30715262766,71510.30715262766
2025-10-21,46836.757014970724,0.0,0.0,7.884140362790503e-11,46836.757014970804,2.036237845004507e-11,360.6908505492512,8625.396874389808,0,71823.59627313216,71823.59627313216
2025-10-22,46756.299448928075,0.0,0.0,2499.740960157848,49256.04040908592,480.37284905416186,2954.096201522485,7482.102507993162,0,71738.57736697586,71738.57736697586
2025-10-23,43924.461403372836,0.0,0.0,5.1831094083354404e-11,43924.46140337288,1.2931877790833823e-11,4500.477303753218,1909.9506602352712,0,66246.22468050051,66246.22468050051
2025-10-24,14386.201345217394,0.0,0.0,3.165812900718379e-11,14386.201345217425,1.0152767515592132e-11,11197.845475245194,2918.1636790556377,0,34646.23534804824,34646.23534804824
2025-10-25,16757.64530328924,0.0,0.0,355.5397255727602,17113.185028861997,89.04260480020929,11006.567212528496,10041.68783228869,0,42224.10086367737,42224.10086367737
2025-10-26,46958.69871312855,0.0,0.0,4.932777386557063e-11,46958.6987131286,1.4146905868983595e-11,4918.374234115559,6703.808613498366,0,70241.4404111579,70241.4404111579
2025-10-27,47386.27087177715,0.0,0.0,0.5714875000828346,47386.84235927723,0.108854761924988,5673.588364246971,6165.352760559336,0,72688.66059798669,72688.66059798669
2025-10-28,46956.56723349284,0.0,0.0,8.388480576826396e-11,46956.567233492926,2.1076029810274122e-11,1956.4179398231195,5856.751139533073,0,71824.41381477697,71824.41381477697
2025-10-29,48986.647136149215,0.0,0.0,2214.8808846472775,51201.5280207965,725.6291787662886,336.5540727706567,6626.470581181708,0,74096.24142742794,74096.24142742794
2025-10-30,45998.64989531158,0.0,0.0,4.2265064337243526e-11,45998.649895311624,1.1610268302320037e-11,3120.7299491756676,1681.817229235999,0,67358.25613837913,67358.25613837913
2025-10-31,17143.233151431145,0.0,0.0,2.4502107009993777e-11,17143.23315143117,7.688072400924284e-12,6774.3188145265185,8684.239074392557,0,41950.86562916821,41950.86562916821
2025-11-01,14819.986706165178,0.0,0.0,5.0414456609360063e-11,14819.98670616523,1.5305090528272558e-11,8051.495408105784,10200.0,0,36163.77886315685,36163.77886315685
2025-11-02,47741.04563060049,0.0,0.0,4.408477849437986e-11,47741.045630600536,1.2114753644709708e-11,1982.2972622829102,5537.080981637965,0,70252.29841790338,70252.29841790338
2025-11-03,50934.44794143221,0.0,0.0,5.166013217206e-11,50934.44794143227,1.5628387473043404e-11,1080.6489032478246,6415.334250532781,0,76069.56404988919,76069.56404988919
2025-11-04,49699.91686524089,0.0,0.0,199.84519695479128,49899.76206219568,42.27177943608792,4598.8395448671545,4289.106090370069,0,74275.30033724208,74275.30033724208
2025-11-05,54202.72397207289,0.0,0.0,5.906773026254086e-11,54202.723972072956,1.645261704652512e-11,3414.184409269328,8284.625947047436,0,81636.09393168977,81636.09393168977
2025-11-06,47795.57932163638,0.0,0.0,5956.019583980867,53751.59890561725,1255.5320104096347,591.1450471388017,1662.851309904708,0,67917.78093016462,67917.78093016462
2025-11-07,15823.185285353786,0.0,0.0,681.5447493333654,16504.730034687153,138.1248666666773,8168.771834354747,4285.198885193397,0,38125.12681233281,38125.12681233281
2025-11-08,17328.273848876288,0.0,0.0,2.4869706294339266e-11,17328.273848876313,9.322320693172514e-12,8162.707742645532,10212.26787006361,0,42322.57617121595,42322.57617121595
2025-11-09,51940.358039787476,0.0,0.0,7.781707367371383e-11,51940.35803978755,1.900701818158268e-11,2942.9037321378023,6889.4176228287215,0,74970.33074726764,74970.33074726764
2025-11-10,52511.87462949797,0.0,0.0,1353.1942853290673,53865.06891482704,241.6378411061506,382.0694571680399,4957.413431176914,0,76384.11104609116,76384.11104609116
2025-11-11,52594.044242895696,0.0,0.0,5.811157599566741e-11,52594.04424289576,1.4054535313334782e-11,1958.4765282715293,3991.927008703805,0,76576.14617752253,76576.14617752253
2025-11-12,53843.63018597469,0.0,0.0,41.31364586753004,53884.94383184222,8.029082862217859,3406.200246144416,4775.443428197789,0,79585.04988649949,79585.04988649949
2025-11-13,54553.659975970244,0.0,0.0,10.126051133391535,54563.78602710363,2.010533333346668,3609.401433040256,2009.7285233583495,0,77481.31775318345,77481.31775318345
2025-11-14,16591.196725470298,0.0,0.0,4.123648977838456e-11,16591.196725470338,1.2164491636212915e-11,4871.116650965522,5577.50141005401,0,40336.29266051378,40336.29266051378
2025-11-15,16551.006633940084,0.0,0.0,2.6568283573169534e-11,16551.00663394011,7.689848757763684e-12,3596.2993900248202,8645.27423601207,0,38989.89795292016,38989.89795292016
2025-11-16,53967.8536190524,0.0,0.0,8.593775557841356e-11,53967.85361905248,1.8526513656524912e-11,1375.646171998821,5828.76204803582,0,77287.12444357216,77287.12444357216
2025-11-17,57574.06440748372,0.0,0.0,6.016807319042528e-11,57574.06440748379,1.539746108392137e-11,4571.627205830796,7458.4573218305995,0,83325.11573130001,83325.11573130001
2025-11-18,56723.71110324403,0.0,0.0,8.789582750523551e-11,56723.71110324412,2.1159962670935784e-11,2439.5467141737063,7067.542284752112,0,81110.492905808,81110.492905808
2025-11-19,56710.258547102305,0.0,0.0,229.92327953087036,56940.18182663318,97.57134730714097,42.00482407161965,8629.403917029616,0,81607.58303667759,81607.58303667759
2025-11-20,53900.85688353608,0.0,0.0,7.684186442702411e-11,53900.85688353615,1.8459900275047403e-11,3249.2779841111446,1473.518949419957,0,74513.73306752407,74513.73306752407
2025-11-21,18416.097322918242,0.0,0.0,3.3241860819543946e-11,18416.09732291828,1.1652900866465643e-11,4747.995920816735,7412.291853531782,0,43816.739238409784,43816.739238409784
2025-11-22,17524.022558050056,0.0,0.0,3.637754275587213e-11,17524.022558050092,1.2960299500264227e-11,3512.4091515718083,10287.35747343001,0,41071.88994789508,41071.88994789508
2025-11-23,56316.8908048857,0.0,0.0,6.171074851124559e-11,56316.89080488576,1.532463045350596e-11,3373.5888603313233,6774.997005368113,0,79564.79196581658,79564.79196581658
2025-11-24,55783.517313288256,0.0,0.0,3.678247129101919e-11,55783.51731328829,9.451994742448733e-12,3592.464203980816,4158.968349515292,0,79440.18596970773,79440.18596970773
2025-11-25,58799.68680386436,0.0,0.0,6.609883484998135e-11,58799.686803864424,1.6136425529111875e-11,2872.0447428221796,5157.262433787037,0,84824.38464872882,84824.38464872882
2025-11-26,57627.7664103417,0.0,0.0,6.619460535262078e-11,57627.76641034176,1.461586407458526e-11,1643.9268533073375,4212.299409540795,0,81433.82090375644,81433.82090375644
2025-11-27,57801.55322585954,0.0,0.0,7.446186600645888e-11,57801.553225859614,1.716671249596402e-11,3023.7195294539533,1972.7573548280614,0,80361.83395334592,80361.83395334592
2025-11-28,16619.86128728678,0.0,0.0,124.75495160914076,16744.616238895924,27.41184808790324,2823.101070025972,4445.961978763736,0,40178.57703648713,40178.57703648713
2025-11-29,18414.717448522915,0.0,0.0,387.8228803758518,18802.54032889877,121.91349532790248,121.26038497613044,9415.68761097819,0,44597.57584038316,44597.57584038316
2025-11-30,58680.09457919659,0.0,0.0,682.1585144278379,59362.25309362444,124.9199155038465,440.16724269075985,5617.523246427827,0,81102.90704535629,81102.90704535629
2025-12-01,64484.775781579345,0.0,0.0,25836.187169626268,90320.96295120561,5090.270145680981,120.0419598266023,5821.254683584528,0,85980.26971928221,85980.26971928221
2025-12-02,64568.37452641688,0.0,0.0,38976.84739005916,103545.22191647606,7351.032857250499,4.61173477258032,4938.868759391463,0,84655.7728966951,84655.7728966951
2025-12-03,66437.98811885121,0.0,0.0,19635.582475150528,86073.57059400172,4390.471567274153,1.3500311979441904e-11,5641.635068800707,0,88093.2379190039,88093.2379190039
2025-12-04,65512.87673527882,0.0,0.0,17106.667598990058,82619.54433426888,3226.16979417961,255.73559269787773,1908.8302776395874,0,84439.97987816956,84439.97987816956
2025-12-05,21741.44870569917,0.0,0.0,5519.946782465981,27261.39548816515,1194.369685365805,995.8057987198806,5084.245067610438,0,48760.11240946247,48760.11240946247
2025-12-06,23103.94131432545,0.0,0.0,7037.205832933558,30141.14714725901,1616.353215242957,17.26371889262287,9368.530069742195,0,51205.90886017635,51205.90886017635
2025-12-07,67086.63185552762,0.0,0.0,13984.430891545797,81071.06274707342,3279.4816069040844,1.7479351299698465e-11,9258.55651189084,0,89259.1936410935,89259.1936410935
2025-12-08,75882.77373124938,0.0,0.0,3.316421270938008e-11,75882.77373124941,9.549694368615746e-12,8144.949801027177,7353.302665260951,0,98517.97004247279,98517.97004247279
2025-12-09,75290.52562426921,0.0,0.0,4.862894797952321e-11,75290.52562426926,1.028865881380625e-11,8257.118735812008,5653.098596531575,0,98651.90940735568,98651.90940735568
2025-12-10,74945.68105421358,0.0,0.0,4.6905029194022065e-11,74945.68105421362,1.1169731806148775e-11,4344.61755778599,7339.91182400516,0,99233.67243119923,99233.67243119923
2025-12-11,70711.27850895809,0.0,0.0,6.451381295846659e-11,70711.27850895816,1.4154011296341196e-11,6814.796907492253,2277.4928984707562,0,91866.02962093352,91866.02962093352
2025-12-12,27971.3594929159,0.0,0.0,2.0089184094018718e-11,27971.359492915923,6.139977415386966e-12,6034.837883683391,8373.285732627239,0,60575.50536900353,60575.50536900353
2025-12-13,27887.47836079758,0.0,0.0,2.788862119018631e-11,27887.478360797606,8.419931418757187e-12,8711.280906734204,10050.0,0,58666.89044424043,58666.89044424043
2025-12-14,76110.30654868147,0.0,0.0,3.481292765172839e-11,76110.30654868152,6.792788553866558e-12,7702.090543629565,6190.510438303152,0,97077.62781190962,97077.62781190962
2025-12-15,75211.80967828694,0.0,0.0,8.692752828665106e-11,75211.80967828703,1.899991275422508e-11,3076.9371972233257,7391.327168628715,0,98757.6984576549,98757.6984576549
2025-12-16,77578.84467936865,0.0,0.0,3.9332704204753095e-11,77578.84467936869,8.611777957412414e-12,6528.493817864701,8746.477358188706,0,102242.99505807154,102242.99505807154
2025-12-17,77051.71415869179,0.0,0.0,2.4504515749868007e-11,77051.71415869182,4.774847184307873e-12,9378.273085444282,6099.63304137411,0,99332.07103398457,99332.07103398457
2025-12-18,73502.94323284211,0.0,0.0,3.0172287779350884e-11,73502.94323284214,5.6843418860808015e-12,7451.374316403793,2471.5053666389213,0,95283.12911182572,95283.12911182572
2025-12-19,26759.863040724347,0.0,0.0,3.257984815263626e-11,26759.863040724376,1.0857093002414331e-11,5939.256376136738,7504.1921794775935,0,58449.49090853237,58449.49090853237
2025-12-20,24929.076779714826,0.0,0.0,4.0658932221049326e-11,24929.076779714866,1.2050804798491299e-11,5285.254794281687,10170.0,0,55122.71812470138,55122.71812470138
2025-12-21,75920.52298477497,0.0,0.0,2.148539124391391e-11,75920.52298477499,5.002220859751105e-12,7086.295068766988,7377.581408588474,0,97957.0796515299,97957.0796515299
2025-12-22,76759.04636172515,0.0,0.0,3.613786248024553e-11,76759.04636172518,1.0118128557223827e-11,6756.043327179973,6577.215972600275,0,99495.00503987682,99495.00503987682
